0.10 100.0 7000.0 5.0 4.85128e+36 0.43857 -1.17229 2.83432 1.58200e+35 -0.00050
0.10 100.0 9000.0 10.0 4.85121e+36 0.49774 -0.84685 2.16716 5.53075e+35 -0.00031
0.10 100.0 9000.0 2.0 4.85140e+36 0.31454 -2.10168 6.01384 4.60550e+34 -0.00129
0.10 100.0 9000.0 5.0 4.85131e+36 0.40812 -1.36222 3.33159 5.41800e+34 -0.00062
0.10 3.0 1000.0 10.0 3.43367e+42 0.78389 0.31269 1.73064 9.72105e+41 0.00000
0.10 3.0 1000.0 2.0 5.48819e+42 0.57527 -0.48495 1.69612 1.40030e+42 -0.00025
0.10 3.0 1000.0 5.0 4.74732e+42 0.71009 0.05694 1.56559 1.53637e+42 0.00000
0.10 3.0 10000.0 10.0 5.61677e+42 0.47354 -0.98241 2.40337 3.59290e+41 -0.00283
0.10 3.0 10000.0 2.0 5.80778e+42 0.30034 -2.23841 6.67576 1.70420e+41 -0.00569
0.10 3.0 10000.0 5.0 5.71468e+42 0.38847 -1.50343 3.74248 1.76220e+41 -0.00404
0.10 3.0 13000.0 10.0 5.65707e+42 0.43925 -1.17705 2.83256 1.73900e+41 -0.00335
0.10 3.0 13000.0 2.0 5.82840e+42 0.27931 -2.45948 7.81245 1.84790e+41 -0.00647
0.10 3.0 13000.0 5.0 5.74509e+42 0.36067 -1.70758 4.43282 1.69525e+41 -0.00439
0.10 3.0 15000.0 10.0 5.67734e+42 0.42164 -1.28443 3.10565 1.76760e+41 -0.00355
0.10 3.0 15000.0 2.0 5.83870e+42 0.26854 -2.58100 8.49342 1.93870e+41 -0.00674
0.10 3.0 15000.0 5.0 5.76032e+42 0.34643 -1.82098 4.85695 1.65725e+41 -0.00484
0.10 3.0 17000.0 10.0 5.69412e+42 0.40685 -1.37915 3.36796 1.77910e+41 -0.00377
0.10 3.0 17000.0 2.0 5.84717e+42 0.25951 -2.68714 9.12386 2.02775e+41 -0.00685
0.10 3.0 17000.0 5.0 5.77292e+42 0.33447 -1.92143 5.25721 1.60705e+41 -0.00500
0.10 3.0 19000.0 10.0 5.70834e+42 0.39417 -1.46404 3.62003 1.75895e+41 -0.00397
