20.00 30000.0 0.30 3.00 1.00e+12 3.16e+12 1.20810e+42 7.65661 10.22444 107.60601 5.65225e+38 -6.63627 -3.43133e-01 2.77223e-01
10.00 20000.0 0.10 0.10 1.00e+12 3.16e+12 9.20803e+42 1.51358 0.91320 1.94530 4.41190e+38 -0.25103 0.00000e+00 2.67243e-02
1.00 10000.0 0.30 0.60 1.00e+12 1.00e+14 5.00952e+43 0.92098 0.52026 2.14291 1.79410e+43 -0.27538 -7.98270e-02 -1.27876e-01
20.00 5000.0 0.10 0.30 1.00e+12 3.16e+15 5.57456e+43 1.91263 2.12118 6.10624 1.68050e+40 -0.52663 -2.48120e-01 -4.01903e-01
20.00 1000.0 0.10 1.00 1.00e+12 3.16e+14 2.24415e+42 0.60612 0.75468 2.30182 3.59687e+41 -0.23257 -4.16028e-01 -2.15842e-01
10.00 20000.0 0.30 0.60 1.00e+12 1.00e+13 3.28382e+43 3.04048 6.13156 45.93204 2.96025e+39 -2.20571 -1.37228e-01 6.46988e-02
5.00 30000.0 0.10 0.10 1.00e+12 3.16e+14 2.76708e+45 3.27372 4.74782 27.68928 3.39610e+40 -1.97015 0.00000e+00 -9.10656e-01
20.00 5000.0 1.00 3.00 1.00e+12 3.16e+12 4.72276e+41 2.67357 7.40492 57.30060 1.66095e+39 -4.45233 -1.71159e-01 2.54859e-01
20.00 20000.0 0.30 0.60 1.00e+12 3.16e+13 1.41170e+44 1.01393 3.59733 14.73781 4.43580e+42 -1.59645 -1.27412e-01 -1.21561e-01
0.50 5000.0 0.30 0.30 1.00e+12 1.00e+14 1.26956e+43 0.50591 1.29540 3.53845 9.57270e+41 -0.23518 -5.82199e-01 -2.51636e-01
1.00 3000.0 0.10 1.00 1.00e+12 3.16e+13 1.25007e+42 0.65133 -0.30894 1.27477 2.58932e+41 -0.02332 -1.61869e-01 -1.63542e-01
3.00 10000.0 0.10 0.10 1.00e+12 3.16e+13 3.20468e+43 1.81988 2.32994 6.81097 8.15318e+41 -0.35859 -6.86535e-02 -1.72884e+00
0.50 30000.0 0.30 0.10 1.00e+12 3.16e+12 9.47324e+41 0.58146 8.06862 86.65643 2.05020e+40 -2.76256 -1.80046e-01 2.83788e-01
20.00 5000.0 1.00 1.00 1.00e+12 1.00e+15 1.36510e+44 1.33620 1.87905 5.27788 1.50590e+42 -0.76615 -1.08776e+00 -7.02259e-01
10.00 20000.0 0.30 3.00 1.00e+12 3.16e+13 7.17981e+43 3.30921 3.23320 11.60576 7.56890e+39 -7.59133 -1.54612e-04 1.58049e-01
3.00 10000.0 0.30 0.60 1.00e+12 3.16e+14 1.96834e+44 1.34155 1.70713 4.91839 1.05519e+43 -0.41011 -7.89182e-01 -4.64521e-01
5.00 15000.0 0.30 0.30 1.00e+12 1.00e+14 1.89874e+44 1.52975 1.48397 3.94761 3.06118e+42 -0.28734 -8.27115e-03 -5.39336e-01
3.00 5000.0 0.30 0.10 1.00e+12 1.00e+13 2.54167e+42 1.03983 3.24076 12.07233 7.80100e+40 -1.66452 -1.58592e-01 -1.41507e-01
3.00 1000.0 1.00 1.00 1.00e+12 1.00e+13 2.45279e+41 0.18484 -1.45836 4.86918 1.90255e+40 -0.17582 -7.68826e-02 4.50862e-02
1.00 1000.0 0.30 1.00 1.00e+12 1.00e+14 1.36980e+42 0.16415 -2.87990 12.37078 3.45950e+40 -0.01693 -6.84187e-03 -1.23269e-02
20.00 25000.0 0.30 10.00 1.00e+12 1.00e+13 2.84147e+43 7.95911 8.23076 69.71623 1.34817e+39 -8.88090 -1.57133e-02 2.61817e-01
1.00 5000.0 0.10 0.60 1.00e+12 1.00e+15 1.03601e+44 0.84687 1.14809 3.57784 1.34262e+43 0.00000 -3.67596e-01 0.00000e+00
1.00 15000.0 1.00 0.30 1.00e+12 3.16e+15 4.98985e+50 2.83192 3.68152 16.85882 6.17887e+46 0.00000 -1.36015e+00 0.00000e+00
20.00 5000.0 0.30 0.10 1.00e+12 3.16e+15 3.53649e+43 1.69491 3.55310 15.23059 9.96600e+40 -0.83948 0.00000e+00 -2.46494e+00
3.00 1000.0 0.30 1.00 1.00e+12 1.00e+15 7.41172e+42 0.22784 -1.04872 5.07576 6.69580e+41 0.00000 -6.53718e-02 0.00000e+00
3.00 15000.0 0.10 1.00 1.00e+12 1.00e+14 1.30821e+44 1.36405 0.82365 1.94854 2.43027e+42 -0.23813 0.00000e+00 -1.75327e-01
3.00 30000.0 0.30 0.60 1.00e+12 3.16e+14 1.82906e+45 1.56943 1.95093 6.01389 1.02545e+44 -0.52447 -3.75456e-02 -4.35762e-01
1.00 25000.0 1.00 1.00 1.00e+12 1.00e+13 2.47910e+43 3.72739 7.51841 58.15079 6.37960e+40 -4.82056 -9.87670e-02 2.53099e-01
20.00 1000.0 0.10 10.00 1.00e+12 1.00e+14 5.41416e+41 0.11249 -3.81037 23.00944 2.45600e+40 -0.01182 -9.62581e-01 -3.89700e-02
3.00 1000.0 0.10 3.00 1.00e+12 3.16e+13 1.68961e+41 0.08592 -2.09598 13.07231 5.67650e+39 -0.22414 -7.50795e-02 5.43977e-02
1.00 30000.0 0.10 0.30 1.00e+12 3.16e+13 1.59500e+44 4.12807 4.22793 19.11549 1.92960e+40 -3.36410 -5.24687e-02 -3.82666e+00
3.00 20000.0 0.30 0.60 1.00e+12 3.16e+14 8.00294e+44 1.47087 1.86211 5.56611 3.45138e+43 -0.44552 -3.09907e-01 -6.25787e-01
20.00 25000.0 0.30 0.30 1.00e+12 1.00e+13 9.21430e+43 0.78166 0.93848 8.54221 4.52940e+42 -1.24485 -3.07618e-01 -6.12282e-02
10.00 3000.0 0.10 6.00 1.00e+12 1.00e+15 3.84902e+43 0.42089 0.33199 1.91488 7.13700e+42 -0.13812 -2.58425e-01 -1.47383e-01
10.00 5000.0 1.00 3.00 1.00e+12 3.16e+12 4.06764e+41 1.80924 6.97044 50.89468 3.14455e+39 -3.71993 -2.64320e-01 2.48179e-01
1.00 30000.0 0.10 0.30 1.00e+12 1.00e+13 4.84385e+43 7.79317 8.88232 80.32639 9.34220e+39 -7.38929 -3.19682e-02 2.66632e-01
20.00 30000.0 1.00 0.30 1.00e+12 3.16e+14 3.19043e+45 1.84526 2.27287 7.65761 1.48481e+43 -0.77932 0.00000e+00 -5.19632e-01
5.00 30000.0 0.10 0.10 1.00e+12 1.00e+15 4.61287e+45 4.66137 7.41740 59.89973 8.66339e+42 -4.06041 -2.13316e-01 -2.48242e-01
20.00 5000.0 0.10 0.60 1.00e+12 3.16e+12 8.20841e+41 1.48145 3.00851 18.09479 2.67255e+38 -1.64934 -1.72686e-01 -1.39153e-01
10.00 10000.0 0.30 1.00 1.00e+12 3.16e+14 2.36435e+44 0.96730 1.12473 3.09211 2.35666e+43 -0.22083 -7.58859e-01 -3.38576e-01
3.00 30000.0 0.10 3.00 1.00e+12 1.00e+14 3.99660e+44 2.04437 1.61901 3.73931 1.34920e+40 -0.33554 0.00000e+00 7.80880e-02
10.00 10000.0 0.30 3.00 1.00e+12 3.16e+14 1.88518e+44 0.43947 0.48582 2.06390 3.15116e+43 -0.12176 -8.55331e-01 -1.27440e-01
3.00 20000.0 0.30 3.00 1.00e+12 3.16e+12 3.97129e+42 9.18476 19.91596 395.77135 2.18590e+39 -6.52878 0.00000e+00 3.03847e-01
5.00 15000.0 1.00 3.00 1.00e+12 3.16e+15 1.80368e+45 1.47340 1.71798 4.51084 3.15070e+43 -0.85490 -3.05989e-01 -8.45195e-01
3.00 30000.0 0.10 3.00 1.00e+12 3.16e+12 5.20686e+39 0.29562 -1.00537 3.35755 7.31995e+38 0.00000 -1.98447e-02 0.00000e+00
20.00 30000.0 0.10 10.00 1.00e+12 1.00e+14 4.67219e+44 2.14558 1.73860 4.12872 3.12180e+39 -0.25602 0.00000e+00 1.16451e-01
20.00 20000.0 1.00 0.30 1.00e+12 1.00e+13 5.76924e+43 0.54671 1.73229 15.90746 1.71640e+42 -1.17685 -1.56875e-01 -2.81601e-02
1.00 10000.0 0.10 0.10 1.00e+12 1.00e+14 7.30597e+43 2.03196 2.82444 10.48045 1.67710e+40 -0.84544 0.00000e+00 -1.07001e+00
5.00 20000.0 0.30 0.10 1.00e+12 1.00e+15 1.59763e+45 4.03297 6.51299 45.58139 4.15520e+42 -4.05024 -2.51267e-01 -2.03433e-01
3.00 5000.0 0.10 0.60 1.00e+12 1.00e+15 6.75179e+43 1.65997 2.11537 6.02216 6.49770e+41 -1.10052 -5.99622e-01 -1.07975e+00
1.00 10000.0 0.30 0.10 1.00e+12 1.00e+14 7.31327e+43 1.72517 2.83839 10.55089 1.12755e+41 -0.82574 0.00000e+00 -1.01352e+00
10.00 3000.0 1.00 3.00 1.00e+12 3.16e+13 1.72853e+42 0.67241 -0.03430 1.11664 4.67270e+41 -1.93110 -8.48275e-02 4.52887e-02
5.00 5000.0 1.00 0.30 1.00e+12 3.16e+12 6.10479e+41 0.89404 6.68924 52.75835 6.08465e+39 -1.85310 -1.98692e-01 1.25395e-01
20.00 10000.0 1.00 10.00 1.00e+12 1.00e+15 5.23232e+44 0.33462 0.36576 1.99031 9.16450e+43 -0.09819 -1.68436e+00 -1.02236e-01
1.00 10000.0 0.10 0.10 1.00e+12 3.16e+15 2.19704e+47 2.30170 2.95983 11.50696 4.03509e+44 0.00000 -9.50125e-01 0.00000e+00
5.00 25000.0 1.00 0.10 1.00e+12 3.16e+12 7.10537e+42 2.54428 2.42353 7.00917 6.91235e+39 -0.34835 0.00000e+00 -5.09190e+00
1.00 25000.0 1.00 0.60 1.00e+12 1.00e+15 2.54330e+45 1.18386 2.30705 8.88446 1.41420e+44 -1.37801 -8.80187e-01 -1.28092e+00
0.50 3000.0 0.30 0.10 1.00e+12 3.16e+15 3.72201e+53 3.45450 4.52732 24.61630 9.33322e+47 0.00000 -1.95061e+00 0.00000e+00
5.00 10000.0 0.10 0.30 1.00e+12 1.00e+15 3.81326e+44 2.78548 3.60167 15.06846 2.79332e+42 -2.38145 -8.32456e-01 -1.31678e+00
10.00 5000.0 0.30 0.30 1.00e+12 3.16e+13 8.35656e+42 1.04078 1.21913 2.61430 3.01960e+41 -0.30832 -8.94516e-02 1.23112e-01
20.00 30000.0 1.00 0.30 1.00e+12 1.00e+15 7.92265e+45 2.77652 4.74448 26.42990 8.37200e+43 -2.35719 -4.69520e-01 -1.09925e+00
10.00 15000.0 0.10 10.00 1.00e+12 3.16e+15 2.52554e+45 0.79269 0.76940 2.31999 4.48898e+44 -0.25585 -4.86737e-01 -2.58065e-01
5.00 3000.0 0.10 3.00 1.00e+12 3.16e+12 1.21692e+41 2.80160 4.97645 26.07649 5.13495e+38 -4.25364 -1.46105e-01 2.10349e-01
1.00 10000.0 0.10 1.00 1.00e+12 3.16e+14 1.38721e+44 0.94920 1.17178 3.28777 1.52729e+43 -0.30079 -9.15592e-01 -2.40398e-01
10.00 20000.0 0.10 6.00 1.00e+12 1.00e+15 2.00888e+45 0.56108 0.67360 2.31384 3.31007e+44 -0.18270 -1.20482e+00 -1.44630e-01
20.00 30000.0 0.10 10.00 1.00e+12 3.16e+13 1.42625e+44 4.25793 4.11155 18.09766 1.31593e+39 -10.28566 -9.68744e-03 1.86596e-01
10.00 20000.0 0.10 0.60 1.00e+12 1.00e+15 2.70913e+45 2.43831 3.11468 12.36199 1.12613e+42 -1.28534 -8.59888e-01 -1.06421e+00
1.00 25000.0 0.30 0.10 1.00e+12 3.16e+15 6.59112e+47 2.30110 2.95998 11.50780 1.20283e+45 0.00000 -9.50124e-01 0.00000e+00
1.00 3000.0 0.10 0.10 1.00e+12 1.00e+13 6.48042e+41 0.99339 2.20402 5.98911 6.40350e+39 -0.27772 -5.03223e-02 -1.62664e+00
3.00 5000.0 0.30 1.00 1.00e+12 3.16e+12 3.93931e+41 1.80123 6.97082 50.95119 3.09875e+39 -3.71333 -2.67366e-01 2.47977e-01
3.00 20000.0 0.30 3.00 1.00e+12 3.16e+14 5.73228e+44 0.47076 0.37451 2.95971 5.88830e+43 -0.11856 -4.47233e-01 -2.17467e-01
3.00 25000.0 1.00 0.30 1.00e+12 3.16e+12 1.28745e+42 1.56572 6.87077 49.77491 1.27714e+40 -3.50127 -2.05618e-01 2.47915e-01
20.00 5000.0 1.00 0.10 1.00e+12 1.00e+14 3.47006e+43 1.03617 2.54807 8.99001 6.00830e+41 -0.71126 -1.92770e-01 -5.38873e-01
3.00 15000.0 1.00 0.30 1.00e+12 1.00e+15 9.47952e+44 2.26344 4.02443 18.77897 7.17185e+42 -2.32129 -7.92232e-01 -9.70207e-01
5.00 30000.0 0.30 0.60 1.00e+12 3.16e+13 2.03114e+44 3.43879 4.34451 20.47335 1.85735e+40 -2.69695 -2.28927e-02 -4.68132e-02
3.00 15000.0 0.30 0.30 1.00e+12 1.00e+15 9.44005e+44 2.90153 3.99689 18.54924 2.26455e+42 -2.40716 -7.89974e-01 -1.18928e+00
3.00 3000.0 0.30 0.10 1.00e+12 3.16e+14 1.36480e+43 0.78481 3.70729 15.90520 7.75150e+40 -1.68190 -9.30832e-01 -3.18138e-01
5.00 10000.0 0.10 0.30 1.00e+12 1.00e+13 8.50541e+42 2.16095 4.34073 22.44905 3.28490e+39 -2.19647 -8.19765e-02 -7.73186e-02
10.00 10000.0 1.00 10.00 1.00e+12 1.00e+15 4.42425e+44 0.32772 0.35392 1.98971 7.03105e+43 -0.09175 -1.72338e+00 -9.04893e-02
5.00 20000.0 1.00 0.30 1.00e+12 3.16e+14 1.03080e+45 2.07943 2.65828 9.39891 3.03255e+42 -0.76475 -2.18173e-01 -9.16272e-01
1.00 1000.0 1.00 0.30 1.00e+12 1.00e+15 4.04116e+45 1.45213 1.83332 5.49294 1.51002e+44 0.00000 -4.72027e-01 0.00000e+00
1.00 20000.0 0.30 0.60 1.00e+12 1.00e+14 2.01026e+44 1.60326 1.22691 2.88511 1.13640e+41 -0.28910 0.00000e+00 -4.11952e-01
1.00 30000.0 1.00 0.10 1.00e+12 3.16e+13 2.09597e+44 2.93809 4.54581 22.21427 2.64990e+41 -2.69019 0.00000e+00 -4.55603e-01
10.00 15000.0 0.10 0.10 1.00e+12 1.00e+14 2.73569e+44 1.76857 1.97630 6.10413 2.03757e+42 -0.73753 0.00000e+00 -2.80369e-01
20.00 5000.0 0.30 10.00 1.00e+12 1.00e+15 1.26493e+44 0.30682 0.21222 2.08639 1.98072e+43 -0.07948 -7.24490e-01 -9.33374e-02
20.00 30000.0 0.30 0.30 1.00e+12 3.16e+13 4.26165e+44 0.76512 3.51972 17.16033 2.29790e+43 -1.25750 -2.47814e-01 -1.37081e-01
5.00 25000.0 1.00 3.00 1.00e+12 1.00e+15 3.06099e+45 0.99150 1.19299 3.33921 3.45064e+44 -0.31358 -1.02575e+00 -3.27963e-01
3.00 20000.0 0.10 0.30 1.00e+12 3.16e+12 8.70269e+42 9.52959 18.13973 347.23452 1.25965e+39 -7.81418 0.00000e+00 3.03696e-01
3.00 25000.0 0.10 0.60 1.00e+12 3.16e+12 5.68519e+41 4.20427 11.56284 135.72273 1.19894e+39 -5.14142 -1.81747e-01 2.85341e-01
10.00 25000.0 0.30 0.60 1.00e+12 3.16e+15 4.64738e+45 3.15709 3.88092 16.79019 3.98559e+43 -2.91887 -5.59738e-01 -1.16555e+00
10.00 5000.0 0.10 3.00 1.00e+12 3.16e+13 4.55363e+42 1.38610 0.84620 1.81092 1.33637e+41 -0.08339 0.00000e+00 -9.74486e-02
0.50 1000.0 0.10 0.30 1.00e+12 3.16e+15 5.92583e+55 3.87567 5.09719 30.74344 6.84561e+48 0.00000 -2.41659e+00 0.00000e+00
5.00 20000.0 0.30 0.60 1.00e+12 3.16e+14 9.05698e+44 1.47457 1.83692 5.43405 4.18011e+43 -0.39266 -2.80467e-01 -6.11004e-01
20.00 20000.0 0.10 6.00 1.00e+12 1.00e+13 2.16381e+43 6.70087 7.00316 50.62914 4.97455e+38 -9.53838 -1.87718e-01 2.48124e-01
